19:17:01,744 |-INFO in ch.qos.logback.core.joran.spi.ConfigurationWatchList@4667ae56 - URL [jar:file:/usr/local/games/mallBusi/account-sevice-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-1.5.2.RELEASE.jar!/org/springframework/boot/logging/logback/console-appender.xml] is not of type file
19:17:01,747 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.ConsoleAppender]
19:17:01,747 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [CONSOLE]
19:17:01,747 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:17:01,749 |-INFO in ch.qos.logback.core.joran.util.ConfigurationWatchListUtil@21588809 - Adding [jar:file:/usr/local/games/mallBusi/account-sevice-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-1.5.2.RELEASE.jar!/org/springframework/boot/logging/logback/file-appender.xml] to configuration watch list.
19:17:01,749 |-INFO in ch.qos.logback.core.joran.spi.ConfigurationWatchList@4667ae56 - URL [jar:file:/usr/local/games/mallBusi/account-sevice-0.0.1-SNAPSHOT.jar!/BOOT-INF/lib/spring-boot-1.5.2.RELEASE.jar!/org/springframework/boot/logging/logback/file-appender.xml] is not of type file
19:17:01,762 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
19:17:01,762 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [FILE]
19:17:01,762 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:17:01,764 |-INFO in ch.qos.logback.core.rolling.FixedWindowRollingPolicy@204f30ec - No compression will be used
19:17:01,764 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - Active log file name: /tmp/spring.log
19:17:01,764 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[FILE] - File property is set to [/tmp/spring.log]
19:17:01,764 |-INFO in ch.qos.logback.classic.joran.action.RootLoggerAction - Setting level of ROOT logger to INFO
19:17:01,765 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@77cd7a0 - Propagating INFO level on Logger[ROOT] onto the JUL framework
19:17:01,765 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [CONSOLE] to Logger[ROOT]
19:17:01,765 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [FILE] to Logger[ROOT]
19:17:01,765 |-INFO in ch.qos.logback.classic.joran.action.JMXConfiguratorAction - begin
19:17:01,765 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
19:17:01,765 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [INFO_FILE]
19:17:01,766 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@237351678 - Archive files will be limited to [100 MB] each.
19:17:01,767 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@237351678 - No compression will be used
19:17:01,767 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@237351678 - Will use the pattern c:/dev/log4jlogs/micro-account-service-info-%d{yyyyMMdd}.log.%i for the active file
19:17:01,767 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@754ba872 - The date pattern is 'yyyyMMdd' from file name pattern 'c:/dev/log4jlogs/micro-account-service-info-%d{yyyyMMdd}.log.%i'.
19:17:01,767 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@754ba872 - Roll-over at midnight.
19:17:01,770 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@754ba872 - Setting initial period to Wed Apr 10 19:16:59 CST 2019
19:17:01,771 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:17:01,772 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[INFO_FILE] - Active log file name: c:/dev/log4jlogs/micro-account-service-info.log
19:17:01,772 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[INFO_FILE] - File property is set to [c:/dev/log4jlogs/micro-account-service-info.log]
19:17:01,772 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
19:17:01,772 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [ERROR_FILE]
19:17:01,773 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@342597804 - Archive files will be limited to [100 MB] each.
19:17:01,773 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@342597804 - No compression will be used
19:17:01,773 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@342597804 - Will use the pattern c:/dev/log4jlogs/micro-account-service-error-%d{yyyyMMdd}.log.%i for the active file
19:17:01,774 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@4dfa3a9d - The date pattern is 'yyyyMMdd' from file name pattern 'c:/dev/log4jlogs/micro-account-service-error-%d{yyyyMMdd}.log.%i'.
19:17:01,774 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@4dfa3a9d - Roll-over at midnight.
19:17:01,774 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@4dfa3a9d - Setting initial period to Wed Apr 10 19:16:55 CST 2019
19:17:01,775 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:17:01,775 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[ERROR_FILE] - Active log file name: c:/dev/log4jlogs/micro-account-service-error.log
19:17:01,775 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[ERROR_FILE] - File property is set to [c:/dev/log4jlogs/micro-account-service-error.log]
19:17:01,776 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.ConsoleAppender]
19:17:01,776 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [STDOUT]
19:17:01,776 |-INFO in ch.qos.logback.core.joran.action.NestedComplexPropertyIA - Assuming default type [ch.qos.logback.classic.encoder.PatternLayoutEncoder] for [encoder] property
19:17:01,776 |-INFO in ch.qos.logback.core.joran.action.StatusListenerAction - Added status listener of type [ch.qos.logback.core.status.OnConsoleStatusListener]
19:17:01,786 |-INFO in ch.qos.logback.classic.joran.action.RootLoggerAction - Setting level of ROOT logger to INFO
19:17:01,786 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [INFO_FILE] to Logger[ROOT]
19:17:01,786 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [ERROR_FILE] to Logger[ROOT]
19:17:01,786 |-INFO in ch.qos.logback.classic.joran.action.ConfigurationAction - End of configuration.
19:17:01,786 |-INFO in org.springframework.boot.logging.logback.SpringBootJoranConfigurator@6eebc39e - Registering current configuration as safe fallback point

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::        (v1.5.2.RELEASE)

2019-04-10 19:17:01.898  INFO [bootstrap,,,] 4038 --- [           main] c.s.account.AccountServApplication       : No active profile set, falling back to default profiles: default
2019-04-10 19:17:01.980  INFO [bootstrap,,,] 4038 --- [           main] ationConfigEmbeddedWebApplicationContext : Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@464bee09: startup date [Wed Apr 10 19:17:01 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@71bc1ae4
2019-04-10 19:17:05.108  INFO [bootstrap,,,] 4038 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Overriding bean definition for bean 'hystrixFeature' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.cloud.netflix.hystrix.HystrixCircuitBreakerConfiguration$HystrixWebConfiguration; factoryMethodName=hystrixFeature; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/cloud/netflix/hystrix/HystrixCircuitBreakerConfiguration$HystrixWebConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.cloud.netflix.hystrix.HystrixCircuitBreakerConfiguration; factoryMethodName=hystrixFeature; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/cloud/netflix/hystrix/HystrixCircuitBreakerConfiguration.class]]
2019-04-10 19:17:06.619  WARN [bootstrap,,,] 4038 --- [           main] o.s.c.a.ConfigurationClassPostProcessor  : Cannot enhance @Configuration bean definition 'refreshScope' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2019-04-10 19:17:07.372  INFO [bootstrap,,,] 4038 --- [           main] o.s.cloud.context.scope.GenericScope     : BeanFactory id=cf370e60-2b2a-38e7-b643-3fadc6f7a8fc
2019-04-10 19:17:07.458  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Post-processing PropertySource instances
2019-04-10 19:17:07.682  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-10 19:17:07.694  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper
2019-04-10 19:17:07.694  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource systemProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.695  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource systemEnvironment [org.springframework.core.env.SystemEnvironmentPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.695  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource random [org.springframework.boot.context.config.RandomValuePropertySource] to EncryptablePropertySourceWrapper
2019-04-10 19:17:07.695  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource applicationConfig: [classpath:/application.properties] [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.695  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource springCloudClientHostInfo [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.696  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource applicationConfig: [classpath:/bootstrap.properties] [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.696  INFO [bootstrap,,,] 4038 --- [           main] ptablePropertiesBeanFactoryPostProcessor : Converting PropertySource defaultProperties [org.springframework.core.env.MapPropertySource] to EncryptableMapPropertySourceWrapper
2019-04-10 19:17:07.733  INFO [bootstrap,,,] 4038 --- [           main] f.a.AutowiredAnnotationBeanPostProcessor : JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2019-04-10 19:17:08.057  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport' of type [org.springframework.cloud.sleuth.instrument.async.AsyncDefaultAutoConfiguration$DefaultAsyncConfigurerSupport$$EnhancerBySpringCGLIB$$e6721385] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:08.435  INFO [bootstrap,,,] 4038 --- [           main] c.u.j.r.DefaultLazyPropertyResolver      : Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver
2019-04-10 19:17:08.454  INFO [bootstrap,,,] 4038 --- [           main] c.u.j.d.DefaultLazyPropertyDetector      : Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector
2019-04-10 19:17:08.493  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'spring.datasource-com.simplemall.account.config.DataSourceProperties' of type [com.simplemall.account.config.DataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:09.337  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'druidDataSourceConfig' of type [com.simplemall.account.config.DruidDataSourceConfig$$EnhancerBySpringCGLIB$$39da3e80] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:09.639  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'druidDataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
19:17:11,716 |-INFO in ReconfigureOnChangeTask(born:1554895021716) - Empty watch file list. Disabling 
2019-04-10 19:17:12.944  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$8b241922] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:13.186  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:13.402  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'dataSourceInitializer' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceInitializer] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:13.446  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'sqlSessionFactoryConfig' of type [com.simplemall.account.config.SqlSessionFactoryConfig$$EnhancerBySpringCGLIB$$fa81d29b] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:13.579  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'annotationDrivenTransactionManager' of type [org.springframework.jdbc.datasource.DataSourceTransactionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:14.011  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a93075c2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:14.338  INFO [bootstrap,,,] 4038 --- [           main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c54a78bf] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-10 19:17:16.269  INFO [bootstrap,,,] 4038 --- [           main] s.b.c.e.t.TomcatEmbeddedServletContainer : Tomcat initialized with port(s): 8080 (http)
2019-04-10 19:17:16.320  INFO [bootstrap,,,] 4038 --- [           main] o.apache.catalina.core.StandardService   : Starting service Tomcat
2019-04-10 19:17:16.323  INFO [bootstrap,,,] 4038 --- [           main] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/8.5.11
2019-04-10 19:17:16.640  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2019-04-10 19:17:16.641  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 14661 ms
2019-04-10 19:17:21.358  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'metricsFilter' to: [/*]
2019-04-10 19:17:21.359  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'characterEncodingFilter' to: [/*]
2019-04-10 19:17:21.360  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'traceFilter' to: [/*]
2019-04-10 19:17:21.361  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-04-10 19:17:21.361  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-04-10 19:17:21.361  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'requestContextFilter' to: [/*]
2019-04-10 19:17:21.362  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'webRequestLoggingFilter' to: [/*]
2019-04-10 19:17:21.362  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'applicationContextIdFilter' to: [/*]
2019-04-10 19:17:21.362  INFO [bootstrap,,,] 4038 --- [ost-startStop-1] o.s.b.w.servlet.ServletRegistrationBean  : Mapping servlet: 'dispatcherServlet' to [/]
19:17:21,716 |-INFO in ReconfigureOnChangeTask(born:1554895021716) - Empty watch file list. Disabling 
2019-04-10 19:17:26.228  WARN [bootstrap,,,] 4038 --- [           main] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2019-04-10 19:17:26.228  INFO [bootstrap,,,] 4038 --- [           main] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-04-10 19:17:26.303  INFO [bootstrap,,,] 4038 --- [           main] c.netflix.config.DynamicPropertyFactory  : DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@5c18016b
